catch, 0.15, 1.54, 1.98, 0.52, 1.89, 2.49, 10 001000001 001
challenge, -0.21, 2.32, 1.62, 0.17, 2.45, 2.27, 10 111111111 100
chat up, -0.6, 0.8, 0.59, -0.6, 0.76, 0.83, 10 111111111 000
chat with, 1.82, -0.06, 0.66, 2.3, -0.09, 1.0, 10 111111111 000
chatter to, 1.42, -0.18, 1.71, 1.98, 0.93, 2.52, 10 111111111 100
cheat, -3.2, 0.35, 0.48, -3.66, 0.46, 0.33, 01 011100000 000
claim something from, -1.06, 1.49, 1.24, -1.21, 1.37, 1.59, 10 111000010 000
clarify something for, 2.0, 1.54, -0.65, 1.07, 1.92, -1.41, 10 111111110 000
cling to, 0.64, -0.34, -0.93, 0.32, -0.45, -1.14, 10 000000011 001
coax, -1.96, 0.32, 1.88, -2.41, 1.07, 2.4, 01 111111111 100
coerce, -3.06, 1.62, 1.99, -3.33, 2.18, 1.87, 10 111111111 000
collaborate with, 2.07, 1.3, 0.41, 2.58, 1.88, 1.56, 10 011111000 010
combat, -2.0, 1.11, 1.26, -1.78, 1.16, 1.59, 10 001100000 000
come to, 1.94, 0.03, 0.09, 1.94, 0.75, 0.25, 10 110001010 000
comfort, 2.82, 1.2, -1.21, 3.02, 0.74, -2.64, 11 100001110 100
command, -1.39, 1.94, 1.89, -1.36, 2.52, 1.73, 10 011111111 000
comment about something to, 2.0, 1.64, -1.45, 2.05, 1.95, -1.85, 10 111111111 000
communicate with, 3.0, 1.62, 0.56, 2.62, 1.79, 0.23, 10 111111111 000
compensate, 1.63, 0.97, -0.57, 1.5, 0.85, -0.6, 10 010100000 010
compete with, -0.31, 1.77, 2.27, -1.09, 1.53, 1.36, 10 010110000 010
compliment, 2.83, 1.4, -0.02, 3.17, 1.31, 0.76, 10 111111111 000
compromise with, 2.88, 2.02, -0.33, 2.75, 1.36, -0.59, 10 011100010 000
con, -3.1, 0.23, 1.51, -2.71, 0.62, 1.19, 01 011111111 000
concur with, 1.23, -0.27, -0.14, 0.7, -0.02, -0.33, 10 011111111 010
condemn, -2.42, 1.14, 0.88, -2.11, 0.92, 0.84, 10 001100000 110
confer with, 1.5, 0.98, -0.24, 1.81, 1.36, 0.07, 10 111111111 010
confess to, -0.88, 1.16, -1.16, -0.71, 0.15, -1.18, 10 011011111 000
confide in, 2.71, 1.56, -1.14, 2.64, 1.53, -0.92, 10 000111111 000
confront, -0.93, 1.67, 1.68, -0.64, 2.17, 1.75, 10 111111111 100
confuse, -1.19, 0.13, 1.21, -0.92, 0.6, 1.08, 01 111111111 100
consider, 2.32, 1.09, 0.13, 2.68, 1.2, -0.79, 01 111111111 010
conspire against, -1.6, 0.69, -0.79, -1.1, 0.83, -0.79, 10 111100010 010
contradict, 0.17, 1.59, 1.55, 0.21, 2.35, 2.08, 10 111111111 110
converse with, 1.82, 1.15, 0.16, 2.29, 1.29, 0.67, 10 111111111 100
convince, 1.44, 1.52, 0.6, 1.36, 1.96, 0.92, 01 111111111 100
cook something with, 2.76, 0.03, 1.42, 3.15, 0.69, 1.63, 10 110000010 000
cooperate with, 2.56, 1.19, 0.48, 2.32, 1.25, 1.11, 10 111111111 000
correct, 0.12, 1.32, 0.6, -0.58, 0.57, 0.43, 10 111111111 100
court, 1.77, 0.48, 0.15, 2.11, 0.62, 0.31, 01 100000001 010
criticize, -0.75, 0.86, 0.79, -1.45, 1.46, 1.49, 10 111111111 100
cry for, -0.87, 0.3, -1.05, -0.89, -0.55, -0.89, 10 100000010 000
cuddle, 3.41, -0.52, -2.05, 3.76, -0.61, -1.51, 10 000000011 001
cut the pay of, -2.82, 1.45, 1.36, -3.42, 1.54, 0.75, 10 010000000 000
dance with, 2.5, 1.11, 1.69, 3.01, 0.56, 2.1, 10 100000001 011
debase, -4.0, -1.77, 0.39, -3.64, -1.95, 0.08, 10 100110111 000
debate with, 1.19, 1.73, 2.43, 0.83, 2.04, 2.72, 10 111111110 000
defeat, 1.02, 2.23, 1.92, 0.98, 2.49, 1.74, 10 000100000 010
degrade, -3.0, 1.27, 1.17, -2.86, 1.27, 1.25, 11 111111111 110
delude, -2.0, -0.99, -0.15, -3.0, -1.89, 0.24, 01 111111111 000
demand from, -0.5, 1.19, 0.69, -0.71, 1.42, 1.04, 10 111110010 000
demand performance from, 0.49, 1.87, 1.62, -0.21, 2.11, 1.78, 10 110111111 000
demand, 0.06, -0.07, -0.39, 0.06, 0.43, -0.23, 10 000100000 000
denigrate, -3.0, -1.54, 1.1, -3.1, -2.07, 0.87, 10 111111111 100
denounce, -3.25, -0.96, -0.23, -3.45, -0.32, 0.65, 10 111111111 010
deny something to, -1.38, 1.31, -0.02, -1.38, 1.65, 0.37, 10 001100111 100
deport, -2.0, -0.34, 0.8, -2.84, -1.49, 1.43, 10 001100000 000
desire, 1.87, 1.48, 1.58, 1.78, 1.8, 1.28, 01 000000001 000
despise, -2.0, -0.91, 0.56, -2.63, -1.14, 0.51, 01 111111111 100
deter, 0.26, 1.61, 1.15, -0.26, 1.26, 0.91, 01 011111111 000
diddle, -2.0, -1.49, 0.98, -1.97, -1.67, 0.35, 11 100000000 000
dine with, 2.87, -0.07, -1.23, 3.21, 0.54, -0.37, 10 110100111 100
disagree with, -0.41, 0.81, 0.97, -0.79, 0.83, 1.41, 10 111111111 000
disapprove of, -2.0, -0.65, 0.29, -2.19, -0.55, 0.38, 10 111111111 000
discriminate against, -3.0, -1.3, -0.39, -3.0, -0.54, 0.36, 01 011111111 010
discuss something with, 1.92, 1.71, 1.31, 1.59, 1.84, 2.3, 10 111111111 000
discuss technically with, 2.23, 1.72, 0.75, 1.84, 1.8, 0.76, 10 011111000 000
disparage, -2.83, 0.36, 0.97, -3.2, 0.26, 0.83, 10 111111111 010
disregard, -2.26, -1.26, -0.22, -2.39, -0.33, 0.5, 01 111111111 010
dissuade, 0.97, 1.29, 0.09, 0.5, 1.15, 0.0, 01 111111111 000
distance oneself from, -0.9, 0.78, 0.54, -0.96, -0.04, -0.48, 10 111111110 000
distract, -1.24, 0.27, 1.35, -0.28, 0.5, 1.19, 10 111111111 010
dominate, -0.9, 1.13, -0.02, -1.33, 1.66, 0.2, 01 111111111 000
dote on, 2.49, 0.08, -0.18, 2.07, 0.4, 0.63, 10 000000010 000
draw near to, 0.63, -0.68, -0.47, 1.82, -0.41, -1.22, 10 110000111 000
dress, 0.95, 0.17, -0.44, 0.62, -0.16, -0.14, 10 000001010 101
drink with, 1.39, 0.78, 0.65, 1.5, 0.85, 1.46, 10 110100001 100
elect, 1.39, 0.85, 0.2, 1.88, 1.41, -0.37, 10 000100000 000
embarrass, -2.42, 0.21, 0.94, -1.89, 0.36, 0.78, 01 111111111 010
employ, 1.23, 1.35, 0.39, 1.19, 1.13, 0.94, 10 010000000 000
emulate, -0.2, 0.06, 0.08, -0.81, -0.93, 0.99, 01 111111111 010
encourage, 3.19, 2.15, 1.57, 3.03, 2.06, 0.58, 10 111111111 100
engage, 1.72, 1.48, 0.89, 1.62, 1.08, 0.66, 10 111111111 010
enjoy, 3.0, 0.88, -1.3, 3.17, 0.48, -1.71, 01 111111111 100
enrapture, 2.64, 0.34, 0.97, 2.9, -0.34, 1.22, 01 111111111 000
ensnare, 0.3, -0.12, 0.0, 0.4, -0.27, 0.07, 01 010100000 000
esteem, 2.76, 1.18, -0.96, 2.91, 1.74, -1.19, 01 111111111 100
evaluate, -0.03, 1.14, -1.06, -0.83, 1.21, 0.02, 01 111111111 100
examine, 0.36, 0.42, -0.55, -0.33, 0.98, -1.25, 10 100001011 100
excite, 1.26, 0.79, 1.34, 0.61, 1.24, 2.21, 01 100000011 101
excuse, 1.52, 1.05, -1.07, 1.16, 1.04, -0.82, 10 111111111 000
exonerate, 2.62, 1.71, -0.1, 2.42, 1.91, 0.0, 10 101100111 010
explain something to, 2.2, 1.63, -0.43, 2.21, 1.85, -0.17, 10 111111111 000
exploit, -3.72, 1.45, 0.32, -3.99, 1.43, 0.54, 01 110100011 000
expose, -2.0, -0.92, 1.15, -3.15, -2.08, 0.11, 10 011110101 010
fib to, -2.48, -0.4, 1.01, -2.23, -1.4, -0.24, 01 111111111 000
fight, -1.58, 2.27, 2.46, -1.26, 2.19, 2.29, 10 101100011 001
financially back, 1.53, 1.63, -0.38, 1.68, 1.83, -0.57, 10 010100000 010
find, 2.43, 1.1, 1.06, 3.22, 1.3, 0.96, 10 101000000 010
fingerprint, -1.71, 0.06, -0.72, -1.18, 0.91, -0.39, 10 001000000 001
flirt with, 3.01, 0.18, 0.34, 2.83, 0.56, 1.92, 10 000000001 000
follow, -0.13, -0.38, -0.35, -0.52, -0.51, -0.97, 10 101000011 000
fool, -1.12, 0.13, 1.13, -1.91, 0.44, 1.26, 01 111100011 000
forget, -2.34, -0.32, -0.8, -2.93, -0.87, -1.46, 01 100011011 010
forgive, 2.86, 1.89, -1.47, 2.94, 2.12, -1.4, 01 100000111 100
frighten, -1.52, 0.58, 2.1, -1.69, 1.77, 2.87, 01 101000111 100
frown at, -1.49, 0.41, -0.3, -2.02, -0.41, -0.43, 10 111111111 000
frustrate, -2.52, -0.13, -0.34, -2.89, 0.5, 0.09, 01 101100011 100
gape at, -2.0, -1.21, -0.18, -2.3, -1.53, -0.7, 10 100000011 000
gawk at, -2.8, 0.41, -0.66, -3.1, 0.71, -1.55, 10 111111111 000
get to know, 2.0, 1.01, -0.48, 2.63, 1.66, 0.43, 10 110111101 000
giggle with, 1.68, -0.86, 1.5, 2.81, 0.11, 2.46, 10 100000011 000
give a raise to, 2.66, 1.72, 0.0, 3.06, 2.03, 0.86, 10 010000000 000
give award to, 2.2, 1.79, 0.08, 2.41, 1.81, -0.13, 10 010110110 000
give instructions to, -0.21, 1.79, 1.26, -0.13, 1.89, 1.3, 10 111111111 000
give medical treatment to, 2.07, 1.98, -0.65, 1.84, 1.8, -0.47, 10 000001000 000
give preference to, -0.8, 0.19, 0.72, -1.38, -0.71, -0.27, 10 111110010 000
give present to, 3.08, 1.34, -0.15, 3.28, 1.29, 0.31, 10 100000011 000
give something to (humble), 2.64, 1.61, 0.22, 2.21, 1.09, 0.33, 10 100000000 000
glance at, 1.42, -0.35, -0.37, 1.76, -0.2, -0.53, 10 111111111 010
glare at, -2.3, 1.84, 1.0, -2.48, 2.03, 0.74, 10 111111111 000
glorify, -1.08, -0.55, 1.07, -1.28, -0.48, 0.3, 10 000100100 010
glower at, -2.17, 1.38, -0.91, -2.41, 1.61, -1.59, 10 111111111 000
gossip with, -0.02, -0.18, 1.49, 0.81, 0.57, 1.69, 10 111111111 000
grant approval to, 1.7, 1.4, -0.91, 1.2, 1.06, -0.77, 10 011111110 000
grasp, -1.67, 2.76, 3.07, -2.25, 2.63, 2.73, 10 101001011 001
greet, 2.56, 1.19, 0.88, 2.75, 0.34, 0.83, 10 111111110 000
grin at, 0.87, 0.04, 1.01, 1.65, 0.6, 0.69, 10 110000011 000
grouse to, -2.41, 0.85, 2.18, -2.61, 0.89, 2.62, 10 110000011 000
haggle with, -0.76, 0.35, 1.71, -0.65, 0.41, 0.9, 10 111111111 000
hand something to, 1.96, 0.63, -0.92, 2.35, 1.12, 0.01, 10 111111111 000
harangue, -1.78, 1.32, 1.53, -2.35, 2.23, 1.98, 10 111111111 000
harass, -3.2, 0.81, 1.51, -3.61, 1.47, 1.5, 10 101100011 000
harm, -3.0, -1.49, 0.26, -3.3, -0.91, 0.54, 10 101101011 100
hate, -2.0, 1.11, 2.03, -2.8, 0.21, 2.13, 01 100100000 100
have sex with, 3.13, 2.29, 1.86, 2.98, 2.12, 2.42, 10 000000001 101
help, 3.29, 2.3, 0.64, 3.63, 2.03, 0.87, 10 111111111 100
hide from, -1.41, -2.22, -1.72, -1.78, -1.68, -1.41, 01 101100000 010
hinder, -2.55, 0.22, -0.6, -2.67, 1.11, 0.36, 01 111100000 010
hit, -3.44, 1.8, 2.97, -3.94, 2.5, 2.9, 10 101000011 101
honor, 2.5, 2.34, -0.33, 2.52, 2.16, -1.05, 10 011110110 010
hoodwink, -1.94, 0.11, 0.57, -2.47, 0.18, 0.78, 01 111100000 000
hoot at, -2.23, 1.01, 2.12, -2.88, 1.21, 2.34, 10 100100110 010
horse around with, 2.24, 1.2, 3.04, 3.1, 1.42, 2.93, 10 100010011 001
hug, 3.15, 0.78, -0.31, 3.44, 1.56, -0.49, 10 100000011 001
humiliate, -3.0, -1.12, 1.19, -3.42, -1.93, -0.1, 01 111111111 000
hurry, -1.0, 1.45, 2.45, -1.23, 0.52, 2.67, 10 110011011 100
hurt, -3.2, 1.37, 1.37, -3.66, 0.69, 1.45, 10 101001011 101
ignore, -2.43, 0.17, -0.76, -2.55, 0.7, -1.0, 11 100100011 010
imitate, -0.27, 0.29, 1.36, -0.55, 0.0, 1.44, 10 110000011 000
implore, -2.18, -1.97, 1.54, -1.83, -2.6, 0.58, 10 100100111 000
impose on, -2.56, 0.86, 1.21, -3.04, 1.08, 1.7, 01 110000011 000
imprison, -2.91, 0.98, 1.15, -3.0, 2.07, 0.99, 10 001000000 010
incite, 1.5, 1.3, 0.34, 2.37, 1.98, 0.45, 01 000100100 010
incriminate, -2.2, 1.08, -0.37, -2.61, 1.23, 0.09, 10 001000000 010
inform, 2.49, 1.2, 0.7, 2.19, 1.27, 1.05, 10 111111111 100
inherit from, 0.24, 0.32, -0.98, 0.65, 0.64, -0.63, 10 101000010 000
inject __ with medicine, -0.89, 0.84, 0.17, -1.5, 1.5, 0.11, 10 000001000 101
inspire, 2.89, 1.7, 0.8, 2.9, 1.38, 1.09, 01 100110110 000
instruct, 1.5, 1.39, -0.69, 1.79, 1.46, -0.13, 10 011111111 000
insult, -2.63, 0.88, 2.13, -3.51, 0.91, 1.94, 10 111111111 000
interest, 2.71, 0.42, -0.13, 2.69, 0.84, -0.23, 01 110110111 100
interrupt, -1.99, 0.85, 2.05, -2.27, 1.3, 2.48, 10 111111111 100
intimidate, -2.0, 0.2, 1.0, -2.89, 0.12, 0.83, 01 101100011 000
invite, 3.06, 1.04, 0.25, 3.11, 1.58, 1.31, 10 110010111 010
irritate, -1.0, 0.21, 0.43, -1.27, -0.45, 0.48, 01 111111111 100
is pleased with, 2.98, 1.35, 1.49, 3.57, 1.77, 1.87, 10 100110111 000
join, 2.36, 0.68, -0.53, 2.07, 0.76, 0.39, 10 100100001 010
joke with, 2.63, 1.34, 2.3, 2.94, 1.15, 2.67, 10 111111111 000
kidnap, -3.0, 0.12, 2.31, -3.49, -1.1, 1.76, 10 001000000 001
kill, -3.91, 2.02, 2.42, -3.79, 2.26, 1.75, 10 001100000 101
kiss, 3.38, 0.41, 0.61, 3.73, 0.81, 0.88, 10 000000011 001
knock out, -3.12, 1.73, 2.68, -3.8, 1.89, 2.93, 10 101000000 001
know, 2.44, 0.99, -0.15, 2.26, 1.0, 0.26, 01 100000000 010
kowtow to, 0.17, -0.06, -1.19, 0.64, 0.1, -1.53, 01 111111111 000
laugh with, 3.66, 2.24, 3.13, 3.88, 2.2, 3.44, 10 111111111 000
lay-off, -2.97, 1.28, 0.76, -2.93, 1.0, 0.41, 10 010000000 000
learn something from, 2.49, 1.18, -0.07, 2.81, 0.88, -0.03, 10 111111111 000
lecture, -0.9, 0.49, -0.32, -0.55, 0.1, -0.39, 10 111111111 000
lend money to, -0.06, 0.7, -0.58, 0.45, 0.98, -0.66, 10 110000010 000
lie to, -2.56, -0.61, -0.24, -2.77, -0.34, -0.48, 01 111100011 000
like, 3.22, 1.39, -0.91, 3.64, 1.5, -0.53, 01 111111111 100
listen to, 2.54, 0.47, -2.37, 3.16, -0.63, -2.79, 10 111111111 000
look away from, -1.52, -1.44, -1.35, -1.43, -1.19, -0.69, 10 111111111 000
lose against, -1.78, -0.73, -0.69, -2.17, -1.0, -0.46, 10 111100000 000
love, 3.2, 2.68, -1.27, 3.69, 3.26, 0.74, 01 100000011 000
lunch with, 2.47, 0.53, -0.42, 2.52, 0.64, 0.22, 10 111111111 110
lust for, 1.85, 1.42, 0.92, 0.89, 2.04, 1.85, 01 000000001 000
make eyes at, 2.8, 1.74, -0.61, 1.83, 1.16, 0.22, 10 100000011 000
make fun of, -1.92, 0.34, 2.16, -2.14, -0.02, 1.61, 10 100000011 000
make out with, 2.85, 0.45, 0.88, 2.76, 0.97, 1.14, 10 000000001 001
malign, -3.55, -0.42, 0.68, -3.51, -0.1, 0.27, 10 111111111 010
manipulate, -2.0, 0.12, -0.11, -2.62, -1.46, -0.73, 01 111111111 100
marry, 2.2, 1.42, -0.66, 2.5, 2.2, -0.02, 10 000000001 010
massage, 2.72, 1.49, -1.39, 3.15, 1.47, -1.64, 10 110001011 101
meet, 2.0, 0.96, -0.15, 2.31, 1.32, 0.75, 10 100100100 000
mimic, -0.84, -0.67, 0.8, -1.37, -0.4, 0.52, 10 110010010 010
mind, 1.9, 1.42, -0.46, 3.08, 1.98, -1.0, 10 101001110 000
miss, -1.89, 0.48, -1.35, -1.63, 0.54, -2.29, 01 100000010 010
mock, -2.82, 0.13, 1.72, -3.03, 0.59, 2.04, 10 100100011 000
monitor, -2.57, 0.49, -1.92, -2.45, 0.95, -1.29, 10 011111110 110
muck around with, -2.0, -0.83, 0.86, -2.62, -1.11, 1.33, 10 101100111 000
mug, -3.73, 1.46, 2.42, -3.86, 1.53, 2.54, 10 101000000 001
murder, -3.85, 2.13, 2.51, -4.03, 2.09, 1.62, 10 101000000 011
need, 1.16, -0.31, -1.06, 0.33, -0.8, -1.2, 01 100000011 010
neglect, -3.03, -0.94, -1.99, -2.94, -1.31, -1.73, 01 111111111 110
negotiate with, 1.32, 1.08, 0.64, 0.66, 1.51, 1.07, 10 011100000 000
notice, 1.02, -0.05, -0.34, 1.08, 0.21, -0.02, 01 111111111 010
obey, -0.9, -1.26, -1.19, -1.4, -2.15, -1.71, 10 111111111 000
oblige, -1.03, 1.41, 0.42, -0.84, 1.78, 0.5, 01 111111111 000
observe, -0.25, -0.19, -1.74, -0.1, -0.48, -2.0, 10 111111111 100
offer something to, 2.59, 1.71, -0.31, 2.57, 0.17, 0.16, 10 000000000 000
oppose, 0.08, 2.55, 1.25, 1.08, 2.83, 0.95, 10 111111111 010
oppress, -3.0, -0.62, 0.34, -3.38, -1.57, 0.6, 01 000100010 000
order, 0.23, 1.33, -0.01, 0.42, 1.3, 0.33, 10 111111111 000
overpower, -1.59, 2.36, 2.38, -2.41, 3.12, 3.23, 10 001101011 001
pardon, 2.5, 2.07, -0.77, 1.86, 1.52, -1.04, 10 001100000 010
pass on to, 3.0, 2.0, -0.2, 2.99, 1.8, -0.05, 10 100000010 000
patronize, 2.95, 1.92, 0.21, 3.16, 2.33, 0.51, 01 111111111 000
pay for, 0.17, 0.28, 0.07, 0.35, 0.71, -0.1, 10 110000010 100
peek at, -1.46, -0.61, -1.54, -1.92, -0.7, -1.02, 10 100000011 000
permit, 2.0, 1.51, 0.22, 2.16, 1.39, 0.26, 10 111111111 000
persuade, -0.43, 0.81, 1.37, -0.39, 1.44, 1.46, 01 111111111 100
photograph, 0.88, -0.02, -0.24, 1.42, 0.37, 0.28, 10 100000010 000
placate, 2.62, 1.12, -1.37, 2.09, -0.3, -1.37, 01 111111111 000
place order with, 0.93, 1.65, 0.62, 0.86, 1.98, 1.29, 10 010000000 000
play with, 2.17, 0.66, 1.86, 2.8, 0.8, 2.17, 10 100000011 100
plead with, -0.72, -0.39, 0.84, -0.58, -0.24, 1.08, 10 111111111 000
poke fun at, -0.1, 0.83, 0.95, -0.04, 0.6, 1.43, 10 111111111 010
poke, -2.4, 2.2, 2.62, -2.92, 1.54, 2.54, 10 100001011 001
pooh pooh, -2.76, 0.32, 0.61, -3.57, 0.73, 1.03, 10 111111111 000
praise, 3.25, 1.87, 0.49, 3.09, 1.65, 0.12, 10 111111111 000
present something to, 1.8, 1.45, -1.99, 1.16, 1.35, -1.2, 10 110110111 000
pressure, -2.45, 1.84, 0.75, -2.79, 2.32, 1.24, 11 111110111 000
prevail over, 0.75, 2.84, 2.23, 0.93, 2.85, 1.98, 11 111100111 000
promise, 1.38, 1.2, -0.63, 1.48, 1.34, -0.09, 10 111111111 000
promote, 2.2, 1.88, 0.22, 2.03, 2.09, -0.44, 10 010000000 010
propose to, 2.57, 1.63, -0.12, 2.67, 1.88, -0.2, 10 000000001 000
protect, 3.22, 2.97, 0.28, 3.22, 2.51, -0.05, 10 101101010 010
prove something to, 0.68, 1.73, -0.02, 0.12, 1.48, 0.43, 10 111111110 000
provoke, -1.84, 1.42, 1.84, -2.2, 1.39, 2.53, 01 111111111 000
punish, -2.17, 2.01, 1.32, -2.51, 1.82, 1.44, 10 111111111 100
pursue, -1.94, 0.67, 1.08, -2.41, 0.69, 1.34, 10 001101001 000
quarrel with, -2.1, 0.87, 2.76, -2.37, 1.58, 2.93, 10 111111111 000
query, 0.29, 0.06, 0.28, 0.53, 0.53, 0.27, 10 111111111 000
rant at, -1.76, 0.68, 2.43, -1.53, 0.77, 2.06, 10 111111111 000
rape, -4.18, 2.87, 2.82, -4.24, 2.88, 2.97, 10 100000001 001
reason with, 1.91, 0.91, 0.19, 1.52, 1.2, 0.86, 10 111111111 100
rebuke, -1.52, 1.48, 1.65, -1.64, 1.98, 2.05, 10 111111111 000
recommend something to, 1.63, 0.16, -0.72, 2.03, 1.16, 0.51, 10 111111110 000
recruit, 0.77, 0.83, 0.73, 1.04, 0.57, 0.11, 10 010110100 000
refuse pay raise from, -2.31, 0.72, 0.93, -2.49, 1.53, 0.41, 10 010000000 000
refuse, -2.0, 0.95, -0.5, -1.24, 0.85, 0.4, 10 111111111 000
reject, -0.7, 1.18, 0.12, 0.08, 1.05, -0.18, 01 100100011 010
reply to, 1.79, 1.04, -0.16, 1.72, 0.78, 0.3, 10 111111111 000
report on something to, 0.4, 0.84, 0.32, 1.16, 0.65, 0.73, 10 111111110 000
report to police, -1.0, 0.08, 0.2, -1.17, 0.3, 0.14, 10 001000000 010
reprimand, -2.19, 1.46, 1.83, -2.21, 0.97, 2.02, 10 111111111 000
request something from, 0.18, -0.53, -0.96, -0.4, -0.63, -1.05, 10 111111111 000
respect, 3.09, 2.18, -1.66, 3.04, 2.17, -1.17, 01 111111111 100
