entreat,0.9000,0.7935,-0.0530,1.8666,1.9848,1.0263
share something with,2.5246,2.0400,0.1954,1.5554,1.9011,2.3466
serenade,2.1970,1.6162,-0.0654,1.3777,1.2225,3.5863
rescue,3.4277,3.3130,2.1060,1.8988,1.1681,1.9727
blabber to,-1.2924,-0.3327,1.7545,0.9464,2.2341,2.6015
stare at,-0.7947,0.4102,-1.5804,1.3064,2.1080,1.7855
outwit,1.2362,1.9053,0.9049,2.1893,2.4693,2.5900
discuss something with,1.6993,1.5179,0.3470,1.6622,1.8039,2.0883
wed,2.9576,2.9074,0.7867,1.1987,1.2297,3.0773
discharge,-0.4360,1.5222,0.3396,1.7368,2.1981,1.4293
disenchant,-1.4550,0.3768,-0.2863,1.3772,2.9559,2.3287
kiss,2.4298,2.2948,0.1189,1.4192,1.6056,4.6839
confess to,1.6919,1.7400,-0.0873,1.5571,2.4322,2.6321
backstab,-3.3981,0.8423,0.3366,0.9400,6.5178,5.9382
rib,-1.1365,0.0924,1.0262,2.2513,2.6674,2.0490
blame,-2.2581,-0.5196,1.0761,1.9415,4.5561,3.1293
rebel against,-0.0004,1.9457,1.9555,2.6897,2.0308,2.3719
liberate,2.9133,2.8216,0.9522,1.8538,2.3758,3.8880
disable,-2.7446,0.5577,0.6531,1.8101,5.7489,2.3890
prod,-0.8943,0.1786,0.6429,0.9878,1.1578,2.0842
boss,-1.2102,1.6570,1.5804,1.7731,1.8722,1.5967
compete with,1.4589,1.5611,1.8723,1.4500,1.1501,1.2022
bribe,-1.4581,0.8457,0.5064,2.0543,3.0546,2.7421
shun,-2.4446,0.6669,-0.2969,1.5092,5.3966,3.5427
marry,2.3619,2.1385,0.2879,2.1332,3.3329,4.0954
haze,-2.9125,1.0804,1.5861,1.3404,4.8145,4.5058
disobey,-1.4181,0.9211,0.6600,2.2116,2.7622,1.9133
disregard,-2.0160,0.0420,-0.6470,0.9061,4.1748,1.8259
flee,-0.5608,0.1350,1.1723,1.6887,3.0401,3.3195
bless,2.3900,1.8962,-0.0946,2.1561,3.3693,3.3247
deride,-1.5800,0.0450,0.7875,2.5375,2.7268,2.2248
drink with,1.0223,0.5812,1.2627,2.0269,1.1301,1.7321
cling to,-0.9435,-1.4058,-0.2435,3.2911,3.0483,3.0367
compromise with,2.1702,2.0008,-0.1336,1.3518,2.2816,2.4685
taunt,-2.5004,0.2038,1.4589,1.3355,4.1159,1.8768
coax,-0.1711,0.9430,0.0141,1.2965,0.9820,2.2188
betray,-3.4316,0.5208,0.1339,0.9580,7.6085,4.0756
talk down to,-2.9842,-0.5898,1.1725,1.1118,5.6392,2.8032
baptize,1.6242,1.9273,0.1804,3.0719,3.1716,3.0072
talk to,2.2483,1.7555,0.9192,1.2938,1.5427,2.1337
reform,0.6548,1.6956,-0.2612,2.1905,1.2099,2.5769
persuade,0.7888,1.9292,0.6165,1.4540,1.6969,1.8384
fix,1.5648,2.2837,0.0263,3.7355,1.6773,3.9875
control,-2.0051,2.3389,0.2484,2.1143,3.0113,3.6785
demand,-1.3927,1.4135,1.5055,1.2970,2.4810,1.6098
